Baudrate:  115200Hz 	OVSR: 17 	DIV:   20 	OVSR_ADJ[10:0]: 252 	Error(%) = -0.08  	BaudrateSetting = 0x0252C014
Baudrate: 2693000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 3F7 	Error(%) = -0.15  	BaudrateSetting = 0x03F79001
Baudrate: 2694000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 5F7 	Error(%) = -0.18  	BaudrateSetting = 0x05F79001
Baudrate: 2695000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 5F7 	Error(%) = -0.22  	BaudrateSetting = 0x05F79001
Baudrate: 2695999Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 5F7 	Error(%) = -0.26  	BaudrateSetting = 0x05F79001
Baudrate: 2697000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 6FB 	Error(%) = -0.29  	BaudrateSetting = 0x06FB9001
Baudrate: 2698000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 6FB 	Error(%) = -0.33  	BaudrateSetting = 0x06FB9001
Baudrate: 2699000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 6FB 	Error(%) = -0.37  	BaudrateSetting = 0x06FB9001
Baudrate: 2700000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 6FB 	Error(%) = -0.40  	BaudrateSetting = 0x06FB9001
Baudrate: 2701000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 77B 	Error(%) = 0.40  	BaudrateSetting = 0x077B9001
Baudrate: 2702000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 77B 	Error(%) = 0.37  	BaudrateSetting = 0x077B9001
Baudrate: 2703000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 77B 	Error(%) = 0.33  	BaudrateSetting = 0x077B9001
Baudrate: 2703999Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 77B 	Error(%) = 0.29  	BaudrateSetting = 0x077B9001
Baudrate: 2705000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 77B 	Error(%) = 0.25  	BaudrateSetting = 0x077B9001
Baudrate: 2706000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 7BB 	Error(%) = 0.22  	BaudrateSetting = 0x07BB9001
Baudrate: 2707000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 7BB 	Error(%) = 0.18  	BaudrateSetting = 0x07BB9001
Baudrate: 2708000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 3BB 	Error(%) = 0.14  	BaudrateSetting = 0x03BB9001
Baudrate: 2709000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 3BB 	Error(%) = 0.11  	BaudrateSetting = 0x03BB9001
Baudrate: 2710000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 3BB 	Error(%) = 0.07  	BaudrateSetting = 0x03BB9001
Baudrate: 2711000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 3BB 	Error(%) = 0.03  	BaudrateSetting = 0x03BB9001
Baudrate: 2711999Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 5DD 	Error(%) = -0.00  	BaudrateSetting = 0x05DD9001
Baudrate: 2713000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 5DD 	Error(%) = -0.04  	BaudrateSetting = 0x05DD9001
Baudrate: 2714000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 5DD 	Error(%) = -0.08  	BaudrateSetting = 0x05DD9001
Baudrate: 2715000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 5DD 	Error(%) = -0.12  	BaudrateSetting = 0x05DD9001
Baudrate: 2716000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 5DD 	Error(%) = -0.15  	BaudrateSetting = 0x05DD9001
Baudrate: 2717000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 6DD 	Error(%) = -0.19  	BaudrateSetting = 0x06DD9001
Baudrate: 2718000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 6DD 	Error(%) = -0.23  	BaudrateSetting = 0x06DD9001
Baudrate: 2719000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 6DD 	Error(%) = -0.26  	BaudrateSetting = 0x06DD9001
Baudrate: 2719999Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 6DD 	Error(%) = -0.30  	BaudrateSetting = 0x06DD9001
Baudrate: 2721000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 6DD 	Error(%) = -0.34  	BaudrateSetting = 0x06DD9001
Baudrate: 2722000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 6ED 	Error(%) = -0.37  	BaudrateSetting = 0x06ED9001
Baudrate: 2723000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 6ED 	Error(%) = -0.41  	BaudrateSetting = 0x06ED9001
Baudrate: 2724000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 76D 	Error(%) = 0.41  	BaudrateSetting = 0x076D9001
Baudrate: 2724999Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 36D 	Error(%) = 0.37  	BaudrateSetting = 0x036D9001
Baudrate: 2726000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 36D 	Error(%) = 0.33  	BaudrateSetting = 0x036D9001
Baudrate: 2727000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 36D 	Error(%) = 0.29  	BaudrateSetting = 0x036D9001
Baudrate: 2727999Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 36D 	Error(%) = 0.26  	BaudrateSetting = 0x036D9001
Baudrate: 2729000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 36D 	Error(%) = 0.22  	BaudrateSetting = 0x036D9001
Baudrate: 2730000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 36D 	Error(%) = 0.18  	BaudrateSetting = 0x036D9001
Baudrate: 2731000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 56D 	Error(%) = 0.15  	BaudrateSetting = 0x056D9001
Baudrate: 2732000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 5AD 	Error(%) = 0.11  	BaudrateSetting = 0x05AD9001
Baudrate: 2732999Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 5AD 	Error(%) = 0.07  	BaudrateSetting = 0x05AD9001
Baudrate: 2734000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 5AD 	Error(%) = 0.04  	BaudrateSetting = 0x05AD9001
Baudrate: 2735000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 5AD 	Error(%) = 0.00  	BaudrateSetting = 0x05AD9001
Baudrate: 2735999Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 5B5 	Error(%) = -0.03  	BaudrateSetting = 0x05B59001
Baudrate: 2737000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 5B5 	Error(%) = -0.07  	BaudrateSetting = 0x05B59001
Baudrate: 2738000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 6B5 	Error(%) = -0.11  	BaudrateSetting = 0x06B59001
Baudrate: 2739000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 6B5 	Error(%) = -0.14  	BaudrateSetting = 0x06B59001
Baudrate: 2740000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 6B5 	Error(%) = -0.18  	BaudrateSetting = 0x06B59001
Baudrate: 2740999Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 6B5 	Error(%) = -0.22  	BaudrateSetting = 0x06B59001
Baudrate: 2742000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 2B5 	Error(%) = -0.25  	BaudrateSetting = 0x02B59001
Baudrate: 2743000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 2D5 	Error(%) = -0.29  	BaudrateSetting = 0x02D59001
Baudrate: 2744000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 2D5 	Error(%) = -0.33  	BaudrateSetting = 0x02D59001
Baudrate: 2745000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 2D5 	Error(%) = -0.36  	BaudrateSetting = 0x02D59001
Baudrate: 2746000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 2D5 	Error(%) = -0.40  	BaudrateSetting = 0x02D59001
Baudrate: 2747000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 355 	Error(%) = 0.42  	BaudrateSetting = 0x03559001
Baudrate: 2748000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 355 	Error(%) = 0.39  	BaudrateSetting = 0x03559001
Baudrate: 2748999Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 355 	Error(%) = 0.35  	BaudrateSetting = 0x03559001
Baudrate: 2750000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 555 	Error(%) = 0.31  	BaudrateSetting = 0x05559001
Baudrate: 2751000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 555 	Error(%) = 0.28  	BaudrateSetting = 0x05559001
Baudrate: 2752000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 555 	Error(%) = 0.24  	BaudrateSetting = 0x05559001
Baudrate: 2753000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 555 	Error(%) = 0.20  	BaudrateSetting = 0x05559001
Baudrate: 2754000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 555 	Error(%) = 0.17  	BaudrateSetting = 0x05559001
Baudrate: 2755000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 555 	Error(%) = 0.13  	BaudrateSetting = 0x05559001
Baudrate: 2756000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 555 	Error(%) = 0.10  	BaudrateSetting = 0x05559001
Baudrate: 2756999Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 555 	Error(%) = 0.06  	BaudrateSetting = 0x05559001
Baudrate: 2758000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 555 	Error(%) = 0.02  	BaudrateSetting = 0x05559001
Baudrate: 2759000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 2AA 	Error(%) = -0.01  	BaudrateSetting = 0x02AA9001
Baudrate: 2760000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 2AA 	Error(%) = -0.05  	BaudrateSetting = 0x02AA9001
Baudrate: 2761000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 2AA 	Error(%) = -0.09  	BaudrateSetting = 0x02AA9001
Baudrate: 2762000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 2AA 	Error(%) = -0.12  	BaudrateSetting = 0x02AA9001
Baudrate: 2763000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 2AA 	Error(%) = -0.16  	BaudrateSetting = 0x02AA9001
Baudrate: 2764000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 2AA 	Error(%) = -0.19  	BaudrateSetting = 0x02AA9001
Baudrate: 2764999Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 2AA 	Error(%) = -0.23  	BaudrateSetting = 0x02AA9001
Baudrate: 2766000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 2AA 	Error(%) = -0.27  	BaudrateSetting = 0x02AA9001
Baudrate: 2767000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 2AA 	Error(%) = -0.30  	BaudrateSetting = 0x02AA9001
Baudrate: 2768000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 2AA 	Error(%) = -0.34  	BaudrateSetting = 0x02AA9001
Baudrate: 2769000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 4AA 	Error(%) = -0.37  	BaudrateSetting = 0x04AA9001
Baudrate: 2770000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 4AA 	Error(%) = -0.41  	BaudrateSetting = 0x04AA9001
Baudrate: 2771000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 52A 	Error(%) = 0.42  	BaudrateSetting = 0x052A9001
Baudrate: 2772000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 52A 	Error(%) = 0.38  	BaudrateSetting = 0x052A9001
Baudrate: 2772999Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 52A 	Error(%) = 0.35  	BaudrateSetting = 0x052A9001
Baudrate: 2774000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 52A 	Error(%) = 0.31  	BaudrateSetting = 0x052A9001
Baudrate: 2775000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 54A 	Error(%) = 0.27  	BaudrateSetting = 0x054A9001
Baudrate: 2776000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 54A 	Error(%) = 0.24  	BaudrateSetting = 0x054A9001
Baudrate: 2777000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 14A 	Error(%) = 0.20  	BaudrateSetting = 0x014A9001
Baudrate: 2778000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 14A 	Error(%) = 0.17  	BaudrateSetting = 0x014A9001
Baudrate: 2779000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 14A 	Error(%) = 0.13  	BaudrateSetting = 0x014A9001
Baudrate: 2780000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 24A 	Error(%) = 0.09  	BaudrateSetting = 0x024A9001
Baudrate: 2780999Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 24A 	Error(%) = 0.06  	BaudrateSetting = 0x024A9001
Baudrate: 2782000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 24A 	Error(%) = 0.02  	BaudrateSetting = 0x024A9001
Baudrate: 2783000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 252 	Error(%) = -0.01  	BaudrateSetting = 0x02529001
Baudrate: 2784000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 252 	Error(%) = -0.05  	BaudrateSetting = 0x02529001
Baudrate: 2785000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 252 	Error(%) = -0.09  	BaudrateSetting = 0x02529001
Baudrate: 2786000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 252 	Error(%) = -0.12  	BaudrateSetting = 0x02529001
Baudrate: 2787000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 292 	Error(%) = -0.16  	BaudrateSetting = 0x02929001
Baudrate: 2788000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 492 	Error(%) = -0.19  	BaudrateSetting = 0x04929001
Baudrate: 2788999Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 492 	Error(%) = -0.23  	BaudrateSetting = 0x04929001
Baudrate: 2790000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 492 	Error(%) = -0.26  	BaudrateSetting = 0x04929001
Baudrate: 2791000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 492 	Error(%) = -0.30  	BaudrateSetting = 0x04929001
Baudrate: 2792000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 492 	Error(%) = -0.34  	BaudrateSetting = 0x04929001
Baudrate: 2793000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 492 	Error(%) = -0.37  	BaudrateSetting = 0x04929001
Baudrate: 2794000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:  92 	Error(%) = -0.41  	BaudrateSetting = 0x00929001
Baudrate: 2795000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 112 	Error(%) = 0.43  	BaudrateSetting = 0x01129001
Baudrate: 2796000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 112 	Error(%) = 0.39  	BaudrateSetting = 0x01129001
Baudrate: 2796999Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 112 	Error(%) = 0.36  	BaudrateSetting = 0x01129001
Baudrate: 2798000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 122 	Error(%) = 0.32  	BaudrateSetting = 0x01229001
Baudrate: 2799000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 122 	Error(%) = 0.29  	BaudrateSetting = 0x01229001
Baudrate: 2800000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 122 	Error(%) = 0.25  	BaudrateSetting = 0x01229001
Baudrate: 2801000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 122 	Error(%) = 0.21  	BaudrateSetting = 0x01229001
Baudrate: 2802000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 222 	Error(%) = 0.18  	BaudrateSetting = 0x02229001
Baudrate: 2803000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 222 	Error(%) = 0.14  	BaudrateSetting = 0x02229001
Baudrate: 2804000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 222 	Error(%) = 0.11  	BaudrateSetting = 0x02229001
Baudrate: 2804999Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 222 	Error(%) = 0.07  	BaudrateSetting = 0x02229001
Baudrate: 2806000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 222 	Error(%) = 0.04  	BaudrateSetting = 0x02229001
Baudrate: 2807000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 222 	Error(%) = 0.00  	BaudrateSetting = 0x02229001
Baudrate: 2808000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 444 	Error(%) = -0.03  	BaudrateSetting = 0x04449001
Baudrate: 2809000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 444 	Error(%) = -0.07  	BaudrateSetting = 0x04449001
Baudrate: 2810000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 444 	Error(%) = -0.11  	BaudrateSetting = 0x04449001
Baudrate: 2811000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 444 	Error(%) = -0.14  	BaudrateSetting = 0x04449001
Baudrate: 2812000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:  44 	Error(%) = -0.18  	BaudrateSetting = 0x00449001
Baudrate: 2812999Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:  44 	Error(%) = -0.21  	BaudrateSetting = 0x00449001
Baudrate: 2814000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:  44 	Error(%) = -0.25  	BaudrateSetting = 0x00449001
Baudrate: 2815000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:  84 	Error(%) = -0.28  	BaudrateSetting = 0x00849001
Baudrate: 2816000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:  84 	Error(%) = -0.32  	BaudrateSetting = 0x00849001
Baudrate: 2817000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:  84 	Error(%) = -0.35  	BaudrateSetting = 0x00849001
Baudrate: 2818000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:  84 	Error(%) = -0.39  	BaudrateSetting = 0x00849001
Baudrate: 2819000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:  84 	Error(%) = -0.43  	BaudrateSetting = 0x00849001
Baudrate: 2820000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 104 	Error(%) = 0.42  	BaudrateSetting = 0x01049001
Baudrate: 2820999Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 104 	Error(%) = 0.38  	BaudrateSetting = 0x01049001
Baudrate: 2822000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 104 	Error(%) = 0.35  	BaudrateSetting = 0x01049001
Baudrate: 2823000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 104 	Error(%) = 0.31  	BaudrateSetting = 0x01049001
Baudrate: 2824000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 208 	Error(%) = 0.28  	BaudrateSetting = 0x02089001
Baudrate: 2825000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 208 	Error(%) = 0.24  	BaudrateSetting = 0x02089001
Baudrate: 2826000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 208 	Error(%) = 0.21  	BaudrateSetting = 0x02089001
Baudrate: 2827000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 408 	Error(%) = 0.17  	BaudrateSetting = 0x04089001
Baudrate: 2828000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 408 	Error(%) = 0.14  	BaudrateSetting = 0x04089001
Baudrate: 2828999Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 408 	Error(%) = 0.10  	BaudrateSetting = 0x04089001
Baudrate: 2830000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:   8 	Error(%) = 0.07  	BaudrateSetting = 0x00089001
Baudrate: 2831000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:   8 	Error(%) = 0.03  	BaudrateSetting = 0x00089001
Baudrate: 2832000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:  10 	Error(%) = -0.00  	BaudrateSetting = 0x00109001
Baudrate: 2833000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:  10 	Error(%) = -0.04  	BaudrateSetting = 0x00109001
Baudrate: 2834000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:  10 	Error(%) = -0.08  	BaudrateSetting = 0x00109001
Baudrate: 2835000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:  10 	Error(%) = -0.11  	BaudrateSetting = 0x00109001
Baudrate: 2836000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:  10 	Error(%) = -0.15  	BaudrateSetting = 0x00109001
Baudrate: 2836999Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:  20 	Error(%) = -0.18  	BaudrateSetting = 0x00209001
Baudrate: 2838000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:  20 	Error(%) = -0.22  	BaudrateSetting = 0x00209001
Baudrate: 2839000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:  20 	Error(%) = -0.25  	BaudrateSetting = 0x00209001
Baudrate: 2840000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:  20 	Error(%) = -0.29  	BaudrateSetting = 0x00209001
Baudrate: 2841000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:  40 	Error(%) = -0.32  	BaudrateSetting = 0x00409001
Baudrate: 2842000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:  40 	Error(%) = -0.36  	BaudrateSetting = 0x00409001
Baudrate: 2843000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:  80 	Error(%) = -0.39  	BaudrateSetting = 0x00809001
Baudrate: 2844000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:  80 	Error(%) = -0.43  	BaudrateSetting = 0x00809001
Baudrate: 2844999Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 100 	Error(%) = 0.43  	BaudrateSetting = 0x01009001
Baudrate: 2846000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 200 	Error(%) = 0.39  	BaudrateSetting = 0x02009001
Baudrate: 2847000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]: 400 	Error(%) = 0.36  	BaudrateSetting = 0x04009001
Baudrate: 2848000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:   0 	Error(%) = 0.32  	BaudrateSetting = 0x00009001
Baudrate: 2849000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:   0 	Error(%) = 0.29  	BaudrateSetting = 0x00009001
Baudrate: 2849999Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:   0 	Error(%) = 0.25  	BaudrateSetting = 0x00009001
Baudrate: 2851000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:   0 	Error(%) = 0.22  	BaudrateSetting = 0x00009001
Baudrate: 2852000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:   0 	Error(%) = 0.18  	BaudrateSetting = 0x00009001
Baudrate: 2852999Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:   0 	Error(%) = 0.15  	BaudrateSetting = 0x00009001
Baudrate: 2854000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:   0 	Error(%) = 0.11  	BaudrateSetting = 0x00009001
Baudrate: 2855000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:   0 	Error(%) = 0.08  	BaudrateSetting = 0x00009001
Baudrate: 2856000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:   0 	Error(%) = 0.04  	BaudrateSetting = 0x00009001
Baudrate: 2857000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:   0 	Error(%) = 0.01  	BaudrateSetting = 0x00009001
Baudrate: 2857999Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:   0 	Error(%) = -0.03  	BaudrateSetting = 0x00009001
Baudrate: 2859000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:   0 	Error(%) = -0.06  	BaudrateSetting = 0x00009001
Baudrate: 2860000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:   0 	Error(%) = -0.10  	BaudrateSetting = 0x00009001
Baudrate: 2860999Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:   0 	Error(%) = -0.13  	BaudrateSetting = 0x00009001
Baudrate: 2862000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:   0 	Error(%) = -0.17  	BaudrateSetting = 0x00009001
Baudrate: 2863000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:   0 	Error(%) = -0.20  	BaudrateSetting = 0x00009001
Baudrate: 2864000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:   0 	Error(%) = -0.24  	BaudrateSetting = 0x00009001
Baudrate: 2865000Hz 	OVSR: 14 	DIV:    1 	OVSR_ADJ[10:0]:   0 	Error(%) = -0.27  	BaudrateSetting = 0x00009001
